,title,review_n,review,review_date,likes_n,title_category,review_year,review_month,sentiment,sentiment_cat
8041,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,설명해주다 쏙쏙자다 알 아들을 수있다,2021. 5. 12.,1764,페이퍼아트/포장,2021,5,good,pos_content
8042,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,쉽다설명으로 수업 진행이 순조로 웠습니 다 ,2021. 5. 9.,1764,페이퍼아트/포장,2021,5,good,pos_content
8043,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,간결하다실전 노하우가 담기다 동영상친절하다피드백,2021. 4. 28.,1764,페이퍼아트/포장,2021,4,good,pos_content
8044,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,자세하다설명으로 쉬다 배우다 있다,2021. 4. 25.,1764,페이퍼아트/포장,2021,4,good,pos_content
8045,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,완전 맘에 들다 귀에 쏙쏙 설명도 쉬다 꼭들다 ,2021. 4. 22.,1764,페이퍼아트/포장,2021,4,good,pos_content
8046,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,유익하다설명이 쏙쏙자다 들어오다 ,2021. 4. 21.,1764,페이퍼아트/포장,2021,4,good,pos_content
8047,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,초보자가 알다 쉬다 처음부터 하나 하나꼼꼼하다알다 감사하다 ,2021. 4. 18.,1764,페이퍼아트/포장,2021,4,good,pos_content
8048,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,꼼꼼하다자다 알다 피드백도 바로바로 자다 해주다 ,2021. 4. 17.,1764,페이퍼아트/포장,2021,4,good,pos_content
8049,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,실제 판매로 이뤄지다 지름길인 것같다너무 좋다,2021. 3. 11.,1764,페이퍼아트/포장,2021,3,good,pos_etc_prefer
8050,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,차근차근자세하다설명너무 좋다감사하다 ,2021. 3. 9.,1764,페이퍼아트/포장,2021,3,good,pos_content
8052,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,수강생의 눈높이에서 차근차근자다 설명해주다 것같다,2021. 3. 6.,1764,페이퍼아트/포장,2021,3,good,pos_content
8053,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,자세하다자다 알다 따르다 하다 쉽다,2021. 2. 19.,1764,페이퍼아트/포장,2021,2,good,pos_content
8054,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,하나 하나놓치다 않다 꼼꼼하다넘다 좋다,2021. 2. 13.,1764,페이퍼아트/포장,2021,2,good,pos_content
8055,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,하나 하나꼼꼼하다알다 넘다 좋다,2021. 2. 13.,1764,페이퍼아트/포장,2021,2,good,pos_content
8056,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,차근차근꼼꼼하다설명이 너무 좋다아요,2021. 2. 13.,1764,페이퍼아트/포장,2021,2,good,pos_content
8057,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,처음부터 끝까지 꼼꼼하다세밀 함 부분까지 알다 어려움이 없다,2021. 2. 8.,1764,페이퍼아트/포장,2021,2,good,pos_content
8058,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,유용하다팁을 많이 공유하다 주다 좋다,2021. 2. 7.,1764,페이퍼아트/포장,2021,2,good,pos_content
8059,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,자세하다 쉽다설명 이해하다 편하다 좋다,2021. 2. 2.,1764,페이퍼아트/포장,2021,2,good,pos_content
8060,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,중요하다것만 쏙쏙 골라서 알다 쉬다 가르치다 주다 정말좋다,2021. 2. 2.,1764,페이퍼아트/포장,2021,2,good,pos_etc_prefer
8061,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,차근차근필요하다내용을 짚다 좋다,2021. 1. 31.,1764,페이퍼아트/포장,2021,1,good,pos_content
8062,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,자세하다설명과 바로바로 궁금하다점 답변을 받다 좋다,2021. 1. 29.,1764,페이퍼아트/포장,2021,1,good,pos_content
8063,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,필요하다내용을 꼼꼼하다쉬다 설명하다 ,2021. 1. 29.,1764,페이퍼아트/포장,2021,1,good,pos_content
8064,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,강의 퀄리티와 꿀팁까지 대방출이다 강하다한것같다,2021. 1. 23.,1764,페이퍼아트/포장,2021,1,good,pos_product
8065,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,자세하다설명이 좋다,2021. 5. 14.,1764,페이퍼아트/포장,2021,5,good,pos_content
8066,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,천천히 알다 좋다,2021. 5. 11.,1764,페이퍼아트/포장,2021,5,good,pos_etc_prefer
8069,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,차근차근 설명,2021. 5. 10.,1764,페이퍼아트/포장,2021,5,good,pos_content
8077,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,자세하다설명너무 좋다,2021. 3. 19.,1764,페이퍼아트/포장,2021,3,good,pos_content
8080,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,꼼꼼하다설명 최고이다,2021. 2. 27.,1764,페이퍼아트/포장,2021,2,good,pos_content
8081,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,친절하다자다 설명해주다 좋다,2021. 2. 27.,1764,페이퍼아트/포장,2021,2,good,pos_content
8082,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,설명이 너무 완벽하다,2021. 2. 23.,1764,페이퍼아트/포장,2021,2,good,pos_content
8083,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,친절하다 자세하다설명이 너무 좋다,2021. 2. 20.,1764,페이퍼아트/포장,2021,2,good,pos_content
8086,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,하나 하나꼼꼼하다알다 좋다,2021. 2. 15.,1764,페이퍼아트/포장,2021,2,good,pos_content
8087,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,꿀팁 가득이라 좋다,2021. 2. 10.,1764,페이퍼아트/포장,2021,2,good,pos_content
8088,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,자세하다 친절하다알다 ,2021. 2. 6.,1764,페이퍼아트/포장,2021,2,good,pos_content
8089,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,설명잘해주다 따르다 좋다,2021. 2. 3.,1764,페이퍼아트/포장,2021,2,good,pos_content
8091,종이로 전하는 메세지 토퍼 만들기부터 창업과 판매까지,199,꼼꼼하다피드백과 알차다수업 내용,2021. 1. 30.,1764,페이퍼아트/포장,2021,1,good,pos_content
8222,시간을 들여 천천히 라탄으로 엮는 7가지 감성 소품,31,라 타다 왕초보도 따르다 자다 만들다 있다차근차근 설명해주다 부분이 좋다살짝아쉽다점은 두줄을 한줄로 줄이다 부분이나 첫 줄을 스탠드에 감다 엮기 시작하다 부분은 다 같다색깔이다 보다 어느 줄을 엮어야하다자다 안보이고 헷갈리다하다 20번은돌리다 보다 같다ㅠ,2020. 10. 10.,1246,우드/목공/라탄,2020,10,good,pos_content
8223,시간을 들여 천천히 라탄으로 엮는 7가지 감성 소품,31,재미나게 만들다 수있다소품들로 선정되어다 좋다,2021. 5. 20.,1246,우드/목공/라탄,2021,5,good,pos_etc_prefer
8224,시간을 들여 천천히 라탄으로 엮는 7가지 감성 소품,31,상세하고 천천히 알다 초보자도 따라가다 좋다,2021. 2. 23.,1246,우드/목공/라탄,2021,2,good,pos_content
8225,시간을 들여 천천히 라탄으로 엮는 7가지 감성 소품,31,설명을 자다 해주다 쉬다 따르다 하다 수있다,2021. 1. 7.,1246,우드/목공/라탄,2021,1,good,pos_content
8226,시간을 들여 천천히 라탄으로 엮는 7가지 감성 소품,31,유튜브에 똑같다무료 강의가 있다알게 돼다 ,2020. 12. 8.,1246,우드/목공/라탄,2020,12,good,pos_content
8227,시간을 들여 천천히 라탄으로 엮는 7가지 감성 소품,31,선생님께서 차근차근 설명을 잘해주다 ,2020. 10. 9.,1246,우드/목공/라탄,2020,10,good,pos_content
8228,시간을 들여 천천히 라탄으로 엮는 7가지 감성 소품,31,자세하다설명 덕분에 힘들다않다 완성하다 있다,2020. 10. 6.,1246,우드/목공/라탄,2020,10,good,pos_content
8229,시간을 들여 천천히 라탄으로 엮는 7가지 감성 소품,31,설명도 쉬다 좋다,2021. 1. 18.,1246,우드/목공/라탄,2021,1,good,pos_content
8230,시간을 들여 천천히 라탄으로 엮는 7가지 감성 소품,31,꼼꼼하다지도해 주심,2020. 10. 25.,1246,우드/목공/라탄,2020,10,good,pos_content
8231,시간을 들여 천천히 라탄으로 엮는 7가지 감성 소품,31,섬세하다 꼼꼼하다설명이 좋다,2020. 10. 14.,1246,우드/목공/라탄,2020,10,good,pos_content
8253,오늘 집에서 시작하는 플라워숍 창업 문릿가든과 함께 해요,43,자세하다이해하다 쉬다 설명을 너무 잘해주다 세영,2021. 3. 17.,598,플라워/가드닝,2021,3,good,pos_content
8254,오늘 집에서 시작하는 플라워숍 창업 문릿가든과 함께 해요,43,지난 클래스를 리 마인드시키다 좋다,2020. 10. 9.,598,플라워/가드닝,2020,10,good,pos_etc_prefer
8256,오늘 집에서 시작하는 플라워숍 창업 문릿가든과 함께 해요,43,현장 감있다 좋다,2020. 9. 30.,598,플라워/가드닝,2020,9,good,pos_etc_prefer
8298,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,시은맘쌤이 상냥하다목소리로 해주다 친절하다설명이 귀에 쏙쏙박히다 어렵다않다 수업따라가다 수있다 좋다,2021. 1. 30.,1641,바느질/재봉,2021,1,sorry,neg_content
8299,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,드개질새롭다기법을 알 수있다너무 좋다근데 세다 설명이 조금부족하다영상을 많이 돌리다 보다 적이 있다,2020. 11. 30.,1641,바느질/재봉,2020,11,sorry,neg_content
8300,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,차분하다진행하다 목소리와 상세히 설명하다 주다 노력하다 부분이 좋다,2020. 11. 16.,1641,바느질/재봉,2020,11,good,pos_content
8301,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,자세하다도안과 선생님의 꼼꼼하다설명을 보다 따라서뜨다 하다 정말사랑스럽다 예쁘다인형이 탄생하다 ,2020. 11. 15.,1641,바느질/재봉,2020,11,good,pos_content
8302,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,디자인과 색이 예쁘다인형들쌤의 자상하다설명으로 따라가다 만하면 완성,2020. 9. 29.,1641,바느질/재봉,2020,9,good,pos_product
8303,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,완성도 높다캐릭터 디자인과 색이 뜰때마다 설레다 행복하다해요 ,2020. 9. 10.,1641,바느질/재봉,2020,9,good,pos_product
8304,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,자세하다설명 덕분에 차근차근 진행하고 있다채다 터별 난도가 적절하다실력이 늘다 보이다 ,2020. 8. 13.,1641,바느질/재봉,2020,8,good,pos_content
8305,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,1차 태와 달리 화면에 어떤부분을 진행하다 나타나다 있다화면만 보고하다 되어다 정말편하다뜨다 질을 하다 역시시은맘짱이다괜히 1등하는게아니다,2020. 8. 12.,1641,바느질/재봉,2020,8,sorry,neg_content
8306,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,정말 집 순이에게 최고의 취미 생활이다동영상 강의도 자세하다따라가다 수월하다주변에 선물하다 좋다지금까지 뜨다 거다 여기저기 선물하다 정작 저는 갖다 있다게없다ㅎㅎ,2020. 7. 28.,1641,바느질/재봉,2020,7,good,pos_content
8307,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,설명이 차분하다 굉장하다 꼼꼼하다알다 인형을 완성하다 때의 만족도가 높다,2020. 6. 29.,1641,바느질/재봉,2020,6,good,pos_content
8308,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,초보자들이 쉬다 이해하다 수있다제작되다 도안 일반 코바늘 도안과 배치가 좀다르다응용한 보너스 도안 공유 실 재료가 넉넉하다,2020. 6. 28.,1641,바느질/재봉,2020,6,sorry,neg_material
8309,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,기존 도안과 달리 초보자도 쉬다 볼 수있다시은맘님이 만들다 도안이 인상적이다 이 강의에서 만들다 작품 외에도 후에 수강생 스스로 응용하다 수있다것들이 다양하다 좋다,2020. 6. 27.,1641,바느질/재봉,2020,6,good,pos_product
8310,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,1차듣다 들다 확실하다이해가 자다 되어다 무엇보다 선생님이 차근차근자다 알다 1차보다 선명하다클로즈업되다 부분도 좋다그그 그무엇보다 인형이 너무 예뿝니다 ㅠㅠㅠ,2020. 6. 17.,1641,바느질/재봉,2020,6,good,pos_content
8311,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,실수하다 수있다부분을 세다 자다 짚다 꼼꼼하다알다 이해하다 쉬다 피드백도 빠르다다음 작품이 기대되다 클래스에요 ,2020. 6. 9.,1641,바느질/재봉,2020,6,good,pos_product
8312,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,설명도 꼼꼼하다 친절하다 재밌다자다 가르치다 인형을 예쁘다뜰 수있다강추하다,2020. 6. 4.,1641,바느질/재봉,2020,6,good,pos_content
8313,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,첫번째강의 때도 너무 좋다자다 들다 이번에도 똑같이 처음부터 차근차근 설명해주다 너무 좋다근접 촬영 됭 것도 많다보기좋다,2020. 5. 20.,1641,바느질/재봉,2020,5,good,pos_content
8314,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,코바늘뜨다 관심을 가지게 되다 개다 되어다 감사하다 너무 즐겁다인형 만들기 시간이다 ,2020. 4. 18.,1641,바느질/재봉,2020,4,sorry,neg_content
8315,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,중급이라 그렇다난이도는 있다해요 표정은 많이 만들다 보고만지다 훨씬 예쁘다 같다초보자 분들이다 차근차근 영상많이보고만들다 좋다 같다,2020. 4. 8.,1641,바느질/재봉,2020,4,good,pos_content
8316,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,설명을 더꼼꼼하다해주다 이해가 빠르다피드백도 빠르다받다 있다 좋다,2020. 4. 8.,1641,바느질/재봉,2020,4,good,pos_content
8317,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,항상 말하지만 아묻다 따다 강의이다중독이 되다 하다 시은맘님강의가 시작되다 기전에는 설레다자다 강의를 듣다 중에는 아침에 일어나서 눈도 안뜨다 책상에 앉다 코바늘을 잡다 나르다 발견하다 고 강의가 끝나다 허탈하다세상을 잃다 같다우울 감이 찾아오다 뭐라다 설명을 더하다하다 요시은맘님강의를 한번도 못들은 사람은 있다한번만 듣다 사람은 없을껄요 아무튼 강의 막바지에 다다르다 또 점점서글퍼지다 ㅠㅠ,2020. 3. 29.,1641,바느질/재봉,2020,3,good,pos_content
8318,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,디자인이야 당연하다 훌륭하다코바늘을 더욱더재밌다해주시는 마법같다힘이 있다워낙꼼꼼하다저같이 대충대충 하다 스타일은 배우다 점도많다워낙섬세하다더욱더 나의 코바늘 작품이 완성도 있다완성하다 도와주다 그냥 평생 수업 계속하다 좋다,2020. 3. 7.,1641,바느질/재봉,2020,3,good,pos_product
8319,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,중간에 스킵하다 부분없이 왜 요리 채널보다 자시간관계상저는 미리이렇게 준비하다 두다 ㅋ같이 쭈욱떠가다 느낌이 좋다,2020. 3. 7.,1641,바느질/재봉,2020,3,sorry,neg_content
8320,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,꼼꼼하다실수하다 부분까지 미리 챙거알다 너무 재밌다쉬다 뜨다 ,2020. 3. 4.,1641,바느질/재봉,2020,3,good,pos_content
8321,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,작다인형뜨다 기다 처음이라 선생님이 알다 꿀팁이 아주유용하다,2021. 3. 29.,1641,바느질/재봉,2021,3,good,pos_content
8323,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,넘다 재미있다감사하다 마음으로 마무리하다 ,2020. 12. 9.,1641,바느질/재봉,2020,12,good,pos_etc_prefer
8324,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,자세하다세심한 영상이 수업 듣기가 편하다 좋다,2020. 12. 5.,1641,바느질/재봉,2020,12,good,pos_content
8325,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,인형 정말귀엽다실도 뜨다 좋다친철하고 차분하다설명좋다,2020. 11. 19.,1641,바느질/재봉,2020,11,good,pos_content
8326,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,초보인 저에게 딱이다앞으로도 잘알다 바라다 ,2020. 10. 23.,1641,바느질/재봉,2020,10,sorry,neg_content
8327,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,상세히 알다 부분이 만족스럽다,2020. 10. 15.,1641,바느질/재봉,2020,10,good,pos_content
8328,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,꼼꼼하다 찬찬하다알다 따라서하다 자다 배우다 있다,2020. 9. 22.,1641,바느질/재봉,2020,9,good,pos_content
8329,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,한땀한땀같이 뜨다 하다 있다차근차근자다 가르치다 ,2020. 9. 10.,1641,바느질/재봉,2020,9,good,pos_content
8330,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,꼼꼼하다 이쁘다뜨다 방법을 알다 좋다,2020. 9. 3.,1641,바느질/재봉,2020,9,good,pos_content
8331,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,꼼꼼하다자다 가르치다 주다 좋다,2020. 8. 23.,1641,바느질/재봉,2020,8,good,pos_content
8332,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,차분하다설명과 예쁘다목소리가 너무 좋다,2020. 8. 4.,1641,바느질/재봉,2020,8,good,pos_content
8333,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,다양하다커리큘럼과 인형들이 너무 예쁘다,2020. 7. 20.,1641,바느질/재봉,2020,7,good,pos_content
8334,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,인형도 너무 예쁘다강의가 자세하다따르다 좋다보람있다,2020. 7. 4.,1641,바느질/재봉,2020,7,good,pos_content
8335,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,따르다 쉬다 반복적으로 한번 더하다 느낌이라 기억하다 있다 좋다,2020. 6. 16.,1641,바느질/재봉,2020,6,good,pos_etc_prefer
8336,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,하나 하나의 꿀팁과 다 만들다 뿌듯하다느껴지다 강의이다,2020. 5. 31.,1641,바느질/재봉,2020,5,good,pos_content
8337,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,어렵다부분들차근차근자다 설명해주다 어렵다않다 뜨다 있다,2020. 5. 2.,1641,바느질/재봉,2020,5,sorry,neg_content
8338,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,디자인도 이쁘다공 구성도 멋지다꼼꽁 히 알다 쉬다 뜨다 ,2020. 4. 13.,1641,바느질/재봉,2020,4,good,pos_product
8339,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,디자인이 너무 이쁘다실 느낌이 좋다뜰때너무 재밌다,2020. 4. 10.,1641,바느질/재봉,2020,4,good,pos_product
8341,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,도안 보고도 쉬다 뜰 수있다상세한 설명너무 좋다,2020. 3. 28.,1641,바느질/재봉,2020,3,good,pos_content
8342,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,설명도 잘해주다 시공 구성이 좋다옹울애기가 뜨다 순간타다 시작이네 요,2020. 3. 26.,1641,바느질/재봉,2020,3,good,pos_content
8343,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,강의대로 차근차근만들다 재미가 너무 좋다ㅎㅎ,2020. 3. 13.,1641,바느질/재봉,2020,3,good,pos_content
8344,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,저는 그냥 무조건시은맘이 좋다무조건 무조건이야 ,2020. 2. 26.,1641,바느질/재봉,2020,2,good,pos_etc_prefer
8346,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,친절하다설명,2021. 5. 2.,1641,바느질/재봉,2021,5,good,pos_content
8347,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,자세하다알다 좋다,2021. 3. 13.,1641,바느질/재봉,2021,3,good,pos_content
8350,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,꼼꼼하다설명 최고예요 ,2020. 12. 4.,1641,바느질/재봉,2020,12,good,pos_content
8351,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,지세한 설명과 빠르다피드백감사하다 ,2020. 11. 20.,1641,바느질/재봉,2020,11,good,pos_content
8352,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,상세한 설명이 좋다,2020. 11. 16.,1641,바느질/재봉,2020,11,good,pos_content
8353,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,자세하다설명과 영상,2020. 11. 8.,1641,바느질/재봉,2020,11,good,pos_content
8354,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,설명이 잘되어다 ,2020. 8. 20.,1641,바느질/재봉,2020,8,good,pos_content
8357,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,자세하다 친절하다자다 가르치다 ,2020. 7. 30.,1641,바느질/재봉,2020,7,good,pos_content
8358,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,행복하다시간되어다 ,2020. 6. 12.,1641,바느질/재봉,2020,6,sorry,neg_content
8360,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,좋다ㅎㅎ,2020. 4. 4.,1641,바느질/재봉,2020,4,good,pos_etc_prefer
8362,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,좋다ㅎㅎ,2020. 3. 19.,1641,바느질/재봉,2020,3,good,pos_etc_prefer
8365,시은맘의 꼼지락 작업실 단짝 친구 코바늘 인형 만들기,283,상세한설명 고생많다,2020. 2. 23.,1641,바느질/재봉,2020,2,good,pos_content
8581,촘촘하게 엮어내는 마법 실팔찌에 소원을 담아봐요,27,반복적인 학습과 매듭의 오다 감을 쉬다 이해시키다 줄다 무엇보다 사진을 댓글에 등록하다 피드백을 너무 자다 주다 좋다,2020. 11. 21.,622,바느질/재봉,2020,11,good,pos_content
8582,촘촘하게 엮어내는 마법 실팔찌에 소원을 담아봐요,27,무작정따르다 하다 방식이 아니다도안 이해 반복적이고 눈에 자다 들어오다 방법을 설명해주다 적당하다속도감으로 촬영이 되어다 좋다그리고선생님의 노하우까지 알다 너무 좋다댓글을 통해 피드백을 받다 질문을 하다 수있다너무 좋다제 경우 팔찌의 경우 비교적짧다시간 안에 작품을 완성하다 수있다집중 도와 흥미가 떨어지다 않다 그만큼 절가르치다 주시니까 더욱더재밌다다가오다 쵝오,2020. 11. 14.,622,바느질/재봉,2020,11,good,pos_product
8583,촘촘하게 엮어내는 마법 실팔찌에 소원을 담아봐요,27,동영상보다 따르다 좋다자다 모르다 동영상돌리다 보다 되다 너무 좋다,2020. 11. 11.,622,바느질/재봉,2020,11,good,pos_etc_prefer
8584,촘촘하게 엮어내는 마법 실팔찌에 소원을 담아봐요,27,설명자세하다해주시고 여러번 반복해주다 좋다,2020. 11. 2.,622,바느질/재봉,2020,11,good,pos_content
8585,촘촘하게 엮어내는 마법 실팔찌에 소원을 담아봐요,27,자세하다설명해주다 좋다,2021. 4. 17.,622,바느질/재봉,2021,4,good,pos_content
8587,촘촘하게 엮어내는 마법 실팔찌에 소원을 담아봐요,27,자세하다이해하다 쉽다,2020. 11. 17.,622,바느질/재봉,2020,11,good,pos_content
8588,촘촘하게 엮어내는 마법 실팔찌에 소원을 담아봐요,27,쉬다 친절하다자다 설명해주다 ,2020. 10. 24.,622,바느질/재봉,2020,10,good,pos_content
8609,센트보틀의 일상에 선물이 되는 향기 만들기,999,각 강의가 짧다 좋다집중 도가 좋다수업 노트보다 진행하다 좋다,2021. 4. 24.,4498,캔들/방향,2021,4,sorry,neg_content
8610,센트보틀의 일상에 선물이 되는 향기 만들기,999,강약없이 반복되다 배경음악은 별로지만 보다 보다 괜찮다이론 설명 먼저하고 실제로 같이 해보다 코너로 구성하다 좋다해요 ,2021. 3. 30.,4498,캔들/방향,2021,3,good,pos_content
8611,센트보틀의 일상에 선물이 되는 향기 만들기,999,기법을 따르다 좋다그리고왜그렇게 하다 친절하다알다 코로나 시대에 만족스럽다수업을 하다 수있다 좋다,2021. 3. 29.,4498,캔들/방향,2021,3,good,pos_content
8612,센트보틀의 일상에 선물이 되는 향기 만들기,999,정말자세하다설명이에요 기존에 취미로 만들다 있다도움이 많이 되다 것같다,2021. 3. 7.,4498,캔들/방향,2021,3,good,pos_content
8613,센트보틀의 일상에 선물이 되는 향기 만들기,999,이것저것만들다 수있다 좋다좀 더익숙해지다 알다 응용하다 수있다것같다,2021. 3. 5.,4498,캔들/방향,2021,3,good,pos_etc_prefer
8614,센트보틀의 일상에 선물이 되는 향기 만들기,999,쉬다 차분하다설명해주다 귀에 쏙쏙들어오다 이해도자다 되다 좋다,2021. 2. 27.,4498,캔들/방향,2021,2,good,pos_content
8615,센트보틀의 일상에 선물이 되는 향기 만들기,999,세다 차분하다알다 머리 속에 쏙들어오다 예쁘다캔들만들다 수있다자신감이 조금씩 생기다 ,2021. 1. 26.,4498,캔들/방향,2021,1,good,pos_content
8616,센트보틀의 일상에 선물이 되는 향기 만들기,999,실기 과정을 다시 보기하다 수있다과정의 이해에 도움이 되다 감사하다 ,2021. 1. 26.,4498,캔들/방향,2021,1,sorry,neg_content
8617,센트보틀의 일상에 선물이 되는 향기 만들기,999,디테일한 설명이 초보자들에게 너무 좋다 궁금하다만들다 후 뒷정리라 던지다 판매 및 선물하다 시KC검증을 하다 하다 하다 방법이렇다알고 싶다 ,2021. 1. 19.,4498,캔들/방향,2021,1,sorry,neg_content
8618,센트보틀의 일상에 선물이 되는 향기 만들기,999,꼼꼼하다가르치다 주시고 댓글 피드백을 빨리 해주시는 게 제일좋다,2021. 1. 12.,4498,캔들/방향,2021,1,good,pos_content
8619,센트보틀의 일상에 선물이 되는 향기 만들기,999,컬러 칩 조색이 흥미롭다 다양하다색상을 만들다 보다 욕구가 마구생기다 ,2021. 1. 1.,4498,캔들/방향,2021,1,good,pos_content
